ID_DOL,ID_DOL_1,name,address,cat,address1,address2,address3,tel,fax,open,close,floor,holiday,parking,category,lat,lng,,
30548,30548,和歌山市役所,和歌山市七番丁23,1,和歌山県,和歌山市,七番丁23,073-432-0001(代),073-435-1259(管財課),8:30,17:15,地上１４階、地下２階,土、日、祝日,◎一般駐車場　有り：８０台<br>◎障害者用駐車場　有り：７台,官公庁舎等,34.23052167,135.1707827,,
30549,30549,和歌山西警察署,和歌山市吹上1-6-30,1,和歌山県,和歌山市,吹上1-6-30,073-424-0110,,0:00,24:00,地上３階、地下１階,なし,◎一般駐車場　有り：２１台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.22088393,135.1716993,,
30550,30550,日本電信電話(株)和歌山支店,和歌山市一番丁５,1,和歌山県,和歌山市,一番丁５,073-421-9205,073-435-2782,9:00,16:00,地上７階、地下２階,土、日、祝日、年末年始,◎一般駐車場　有り：１０台,官公庁舎等,34.22946636,135.1756711,,
30551,30551,和歌山市勤労者総合センター,和歌山市西汀丁３４,1,和歌山県,和歌山市,西汀丁３４,073-433-1800,,9:00,21:00,地上６階、地下１階,月曜日,◎一般駐車場　有り：８台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.23046618,135.1701716,,
30552,30552,和歌山地方検察庁,和歌山市二番丁3,1,和歌山県,和歌山市,二番丁3,073-422-4161,073-435-2221,8:30,17:00,地上３階,土、日、祝日,◎一般駐車場　有り：３２台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.22749428,135.1761155,,
30553,30553,和歌山地方裁判所,和歌山市二番丁1,1,和歌山県,和歌山市,二番丁1,073-428-9892,,8:30,17:15,地上2階,土、日、祝日,◎一般駐車場５０台程度<br>◎障害者用駐車場２台,官公庁舎等,34.22838305,135.1756156,,
30554,30554,和歌山東社会保険事務所,和歌山市太田544-1,1,和歌山県,和歌山市,太田544-1,073-474-1852,073-474-2838,9:00,17:00,地上２階,土、日、祝日,◎一般駐車場　有り：９台,官公庁舎等,34.23052242,135.1976695,,
30555,30555,和歌山公共職業安定所,和歌山市美園町５丁目4-7,1,和歌山県,和歌山市,美園町５丁目4-7,073-425-8609,073-424-3121,8:30,17:00,地上４階,土、日、祝日,◎障害者用駐車場　有り：３台,官公庁舎等,34.22943901,135.1901145,,
30556,30556,和歌山地方合同庁舎保護観察局,和歌山市二番丁2,1,和歌山県,和歌山市,二番丁2,073-422-5131,073-435-2460,9:00,17:00,地上７階、地下１階,土、日、祝日,◎一般駐車場　有り：７台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.22766096,135.1763099,,
30557,30557,和歌山地方合同庁舎地方法務局,和歌山市二番丁2,1,和歌山県,和歌山市,二番丁2,073-436-2501,073-435-2461,9:00,17:00,地上７階、地下１階,土、日、祝日,◎一般駐車場　有り：７台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.22766096,135.1763099,,
30558,30558,和歌山駅前交番,和歌山市美園町5丁目13-2,1,和歌山県,和歌山市,美園町5丁目13-2,東署管内,,0:00,24:00,地上２階,なし,,官公庁舎等,34.23209157,135.1906624,,
30559,30559,和歌山市役所西山東支所,和歌山市吉礼342-2,1,和歌山県,和歌山市,吉礼342-2,073-478-0007,,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：５台,官公庁舎等,34.20080459,135.2410281,,
30560,30560,和歌山市役所和佐支所,和歌山市井ノ口255-1,1,和歌山県,和歌山市,井ノ口255-1,073-477-0001,,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：７〜８台,官公庁舎等,34.23727318,135.2451662,,
30561,30561,和歌山市斎場,和歌山市南出島100-1,1,和歌山県,和歌山市,南出島100-1,073-471-2921,073-472-3890,10:00,17:30,地上１階,年7回,◎一般駐車場　有り：１００台<br>◎障害者用駐車場　有り：３台,官公庁舎等,34.21888478,135.1986974,,
30562,30562,和歌山県運転免許センター,和歌山市西１,1,和歌山県,和歌山市,西１,073-473-1721,073-473-1721,8:30,17:15,地上３階,土、祝日,◎一般駐車場　有り：２５０台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.20322042,135.2161411,,
30563,30563,和歌山市役所安原支所,和歌山市桑山38-1,1,和歌山県,和歌山市,桑山38-1,073-479-0001,,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：８台,官公庁舎等,34.19163859,135.2215019,,
30564,30564,和歌山東警察署,和歌山市栗栖686-7,1,和歌山県,和歌山市,栗栖686-7,073-475-0110,,0:00,24:00,地上５階、地下１階,なし,◎一般駐車場　有り：３２台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.2344392,135.2150294,,
30565,30565,和歌山市役所小倉支所,和歌山市新庄45-2,1,和歌山県,和歌山市,新庄45-2,073-477-0415,,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：３台,官公庁舎等,34.2444404,135.2874838,,
30566,30566,和歌山東公園体育館,和歌山市北出島133,1,和歌山県,和歌山市,北出島133,073-474-3331,073-475-2874,9:00,21:00,地上２階,水曜,◎一般駐車場　有り：１７０台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.21944029,135.1978086,,
30567,30567,和歌山北警察署,和歌山市松江北２丁目１番４１号,1,和歌山県,和歌山市,松江北２丁目１番４１号,073-453-0110,,0:00,24:00,地上３階,なし,◎一般駐車場　有り：２０台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.24819074,135.1376385,,
30568,30568,和歌山市役所加太支所,和歌山市加太2692,1,和歌山県,和歌山市,加太2692,073-459-0001,073-459-0001,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：１０台,官公庁舎等,34.27526619,135.0769256,,
30569,30569,和歌山市役所直川支所,和歌山市直川1254,1,和歌山県,和歌山市,直川1254,073-461-0021,073-461-0021,8:15,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：８台,官公庁舎等,34.26415878,135.2151401,,
30570,30570,和歌山市役所有功支所,和歌山市園部1456-1,1,和歌山県,和歌山市,園部1456-1,073-461-1540,073-461-6279,8:30,15:00,地上２階,土、日、祝日,◎一般駐車場　有り：２台,官公庁舎等,34.26375645,135.1974493,,
30571,30571,和歌山市立中央卸売市場,和歌山市西浜1660-401,1,和歌山県,和歌山市,西浜1660-401,073-431-3161,073-431-3164,8:30,17:15,地上３階,,◎一般駐車場　有り：２５００台,官公庁舎等,34.20930195,135.1487571,,
30572,30572,和歌山市役所和歌浦支所,和歌山市和歌浦西２丁目1-19,1,和歌山県,和歌山市,和歌浦西２丁目1-19,073-444-0001,073-444-0001,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：１０台,官公庁舎等,34.19077639,135.1666172,,
30573,30573,近畿運輸局和歌山陸運支局,和歌山市湊1106-4,1,和歌山県,和歌山市,湊1106-4,073-422-2138,073-435-1771,9:00,16:00,地上２階,土、日、祝日,◎一般駐車場　有り：１００台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.21724545,135.1505622,,
30574,30574,和歌山西社会保険事務所,和歌山市関戸2丁目1-43,1,和歌山県,和歌山市,関戸2丁目1-43,073-447-1111,073-448-2341,9:00,17:45,地上２階,土、日、祝日,◎一般駐車場　有り：２１台,官公庁舎等,34.1974702,135.1684223,,
30575,30575,処理場管理センター（中央終末処理場）,和歌山市三葛510,1,和歌山県,和歌山市,三葛510,073-447-3331,073-447-3825,8:30,17:15,地上４階、地下１階,土、日、祝日,◎一般駐車場　有り：普通自動車８台、バス６台,官公庁舎等,34.19747047,135.1878931,,
30576,30576,和歌山県子ども・障害者相談センター,和歌山市毛見琴ノ浦1437-218,1,和歌山県,和歌山市,毛見琴ノ浦1437-218,073-445-5311,073-446-0036,9:00,17:45,地上３階,土、日、祝日,◎一般駐車場　有り：３２台<br>◎障害者用駐車場　有り：２０台,官公庁舎等,34.15762831,135.1860823,,
30577,30577,(財)和歌山地域地場産業振興センター,和歌山市紀三井寺８５６,1,和歌山県,和歌山市,紀三井寺８５６,073-447-3334,073-445-8751,9:00,22:00,地上５階,無,◎一般駐車場　有り：１４０台,官公庁舎等,34.18566626,135.1851713,,
30578,30578,和歌山西警察署和歌浦交番,和歌山市和歌浦中３丁目1-17,1,和歌山県,和歌山市,和歌浦中３丁目1-17,073-424-0110,,0:00,24:00,地上２階,なし,◎一般駐車場　有り：３台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.19122865,135.1714964,,
30579,30579,かつらぎ町役場,伊都郡かつらぎ町丁ノ町2160,1,和歌山県,伊都郡かつらぎ町,丁ノ町2160,0736-22-0300,0736-22-6432,8:30,17:15,地上４階,土、日、祝日,◎一般駐車場　有り：６０台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.29643674,135.5037526,,
30582,30582,かつらぎ町佐野住民会館,伊都郡かつらぎ町佐野551,1,和歌山県,伊都郡かつらぎ町,佐野551,0736-22-4566,0736-22-4566,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：５台<br>◎障害者用駐車場　有り,官公庁舎等,34.29557054,135.4881788,,
30583,30583,かつらぎ町笠田東町民会館,伊都郡かつらぎ町笠田東355,1,和歌山県,伊都郡かつらぎ町,笠田東355,0736-22-4764,,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：７台<br>◎障害者用駐車場　有り,官公庁舎等,34.28512197,135.4779194,,
30584,30584,かつらぎ町地域福祉センター,伊都郡かつらぎ町丁ノ町2338-2,1,和歌山県,伊都郡かつらぎ町,丁ノ町2338-2,0736-22-4311,0736-22-6898,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：３台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.29568684,135.5043081,,
30585,30585,妙寺区検察庁,伊都郡かつらぎ町妙寺538,1,和歌山県,伊都郡かつらぎ町,妙寺538,0736-22-0140,0736-22-0197,9:00,17:00,地上２階,土、日、祝日、12/29〜1/3,◎一般駐車場　有り：１０台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.2994087,135.5209456,,
30586,30586,妙寺簡易裁判所,伊都郡かつらぎ町妙寺111,1,和歌山県,伊都郡かつらぎ町,妙寺111,0736-22-0033,0736-22-0034,8:30,17:00,地上２階,土、日、祝日、12/29〜1/3,◎一般駐車場　有り：１３台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.29987398,135.526749,,
30587,30587,かつらぎ町防災センター,伊都郡かつらぎ町丁ノ町2337,1,和歌山県,伊都郡かつらぎ町,丁ノ町2337,0736-22-0300,,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：８台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.29529799,135.5038637,,
30588,30588,伊都消防組合防災センター,伊都郡かつらぎ町妙寺126-12,1,和歌山県,伊都郡かつらぎ町,妙寺126-12,0736-22-0119,0736-22-1215,0:00,24:00,地上２階,年中無休,◎一般駐車場　有り：３０台,官公庁舎等,34.30135301,135.5292781,,
30589,30589,かつらぎ町保健福祉センター,伊都郡かつらぎ町丁ノ町2156-1,1,和歌山県,伊都郡かつらぎ町,丁ノ町2156-1,0736-22-0300,0736-22-2940,8:30,17:00,地上３階,土、日曜日,◎一般駐車場　有り：３５台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.29590901,135.5035859,,
30590,30590,橋本市役所高野口出張所,橋本市名倉1028-1,1,和歌山県,橋本市,名倉1028-1,0736-42-3311,0736-42-0888,8:30,17:15,地上３階,土、日、祝日,◎一般駐車場　有り：４８台<br>◎障害者用駐車場　有り：３台,官公庁舎等,34.3060472,135.5567482,,
30591,30591,高野口水道制御室,橋本市名古曽1391,1,和歌山県,橋本市,名古曽1391,0736-43-0053,0736-43-1020,8:30,17:15,地上２階,土、日、祝日、12/29〜1/3,◎一般駐車場　有り：１５台,官公庁舎等,34.31204661,135.5636363,,
30592,30592,伊都振興局健康福祉部,橋本市高野口町名古曽927,1,和歌山県,橋本市,高野口町名古曽927,0736-42-5440,0736-42-0886,9:00,17:45,地上２階,土、日、祝日、12/29〜1/3,◎一般駐車場　有り：２５台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.30226989,135.5588315,,
30593,30593,九度山町役場,伊都郡九度山町九度山1190,1,和歌山県,伊都郡九度山町,九度山1190,0736-54-2019,0736-54-2022,8:30,17:15,地上３階,土、日、祝日,◎一般駐車場　有り：５０台<br>◎障害者用駐車場　有り：３台,官公庁舎等,34.2871882,135.56222,,
30594,30594,九度山町ふるさとセンター,伊都郡九度山町九度山1190-1,1,和歌山県,伊都郡九度山町,九度山1190-1,0736-54-2019,0736-54-2022,8:30,21:30,地上５階,年末年始,◎一般駐車場　有り：３０台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.287241,135.5623144,,
30596,30596,高野町役場,伊都郡高野町高野山636,1,和歌山県,伊都郡高野町,高野山636,0736-56-2931,0736-56-4745,9:00,17:15,地上３階,土、日,◎一般駐車場　有り：１５台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.21605723,135.5865524,,
30598,30598,高野町保健福祉センター,伊都郡高野町高野山２６-８,1,和歌山県,伊都郡高野町,高野山２６-８,0736-56-3569,0734-56-5273,9:00,16:30,地上２階,役場と同じ,◎一般駐車場　有り：１１台<br>◎障害者用駐車場　有り：３台,官公庁舎等,34.22147337,135.5916908,,
30599,30599,かつらぎ町役場　花園支所,伊都郡かつらぎ町花園梁瀬645,1,和歌山県,伊都郡かつらぎ町,花園梁瀬645,0737-26-0321,0737-26-0323,8:30,17:15,地上３階,土、日、祝日,◎一般駐車場　有り：１０台,官公庁舎等,34.13704692,135.5160489,,
30600,30600,かつらぎ町高齢者生活福祉センター,伊都郡かつらぎ町花園梁瀬1581,1,和歌山県,伊都郡かつらぎ町,花園梁瀬1581,0737-26-0344,0737-26-0660,9:00,17:00,地上２階,土、日、祝日,◎一般駐車場　有り：５台,官公庁舎等,34.13792789,135.515199,,
30601,30601,湯浅町役場,有田郡湯浅町湯浅1055-9,1,和歌山県,有田郡湯浅町,湯浅1055-9,0737-63-2525,0737-63-3791,8:45,17:15,地上４階、地下１階,土、日、祝日,◎一般駐車場　有り：１０台,官公庁舎等,34.03313151,135.1785914,,
30602,30602,和歌山県有田総合庁舎,有田郡湯浅町湯浅2355-1,1,和歌山県,有田郡湯浅町,湯浅2355-1,0737-63-4111(代),0737-64-1256(総務課),9:00,17:45,地上３階,土、日、祝日,◎一般駐車場　有り：８０台<br>◎障害者用駐車場　有り：６台,官公庁舎等,34.03962005,135.1934343,,
30603,30603,湯浅税務署,有田郡湯浅町湯浅2430-76,1,和歌山県,有田郡湯浅町,湯浅2430-76,0737-63-5351,0737-63-5470,8:30,17:00,地上２階,土、日、祝日,◎一般駐車場　有り：１０台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.04183542,135.1821193,,
30604,30604,地方法務局湯浅出張所,有田郡湯浅町湯浅2430-93,1,和歌山県,有田郡湯浅町,湯浅2430-93,0737-62-2534,0737-62-2534,8:30,17:00,地上１階,土、日、祝日,◎一般駐車場　有り：１４台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.04227397,135.1823968,,
30605,30605,湯浅町文化福祉センター（図書館）,有田郡湯浅町湯浅1982,1,和歌山県,有田郡湯浅町,湯浅1982,0737-62-2280,,9:30,17:00,地上２階,第２・４土曜、第３日曜,◎一般駐車場　有り：１０台,官公庁舎等,34.03618003,135.1817591,,
30606,30606,湯浅町総合センター,有田郡湯浅町湯浅2707-1,1,和歌山県,有田郡湯浅町,湯浅2707-1,0737-63-4152,0737-63-3792,8:45,17:30,地上２階,土、日、祝日、12/28〜1/4,◎一般駐車場　有り：３２台,官公庁舎等,34.03907497,135.1762584,,
30610,30610,ＮＴＴ湯浅営業所,有田郡湯浅町湯浅1533-1,1,和歌山県,有田郡湯浅町,湯浅1533-1,0737-63-1611,0737-62-2742,9:00,16:00,地上３階,土、日、祝日,◎一般駐車場　有り：１２台,官公庁舎等,34.03579789,135.1820355,,
30611,30611,湯浅警察署,有田郡湯浅町湯浅1933,1,和歌山県,有田郡湯浅町,湯浅1933,0737-64-0110,,0:00,24:00,地上２階,なし,◎一般駐車場　有り：６台,官公庁舎等,34.03854761,135.1844796,,
30612,30612,湯浅公共職業安定所,有田郡湯浅町湯浅2430-81,1,和歌山県,有田郡湯浅町,湯浅2430-81,0737-63-1144,0737-62-5001,8:30,17:00,地上２階,土、日、祝日,◎一般駐車場　有り：７台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.04174153,135.181841,,
30613,30613,広川町役場,有田郡広川町広1500,1,和歌山県,有田郡広川町,広1500,0737-63-1122,0737-64-1565,8:30,17:30,地上３階,土、日、祝日,◎一般駐車場　有り：２台<br>◎障害者用駐車場　有り：１３４台,官公庁舎等,34.03002051,135.1729141,,
30614,30614,広川町民会館,有田郡広川町広572,1,和歌山県,有田郡広川町,広572,0737-63-2295,0737-63-5423,8:30,21:00,地上２階,なし,◎一般駐車場　有り：３８台,官公庁舎等,34.02377155,135.1768973,,
30615,30615,有田川町役場吉備庁舎,有田郡有田川町下津野2018-4,1,和歌山県,有田郡有田川町,下津野2018-4,0737-52-2111,0737-52-7821,8:30,17:00,地上４階,土、日、祝日,◎一般駐車場　有り：５１台<br>◎障害者用駐車場　有り：３台,官公庁舎等,34.05766575,135.2161969,,
30616,30616,きび会館,有田郡有田川町庄814-1,1,和歌山県,有田郡有田川町,庄814-1,0737-52-5859,0737-52-5860,8:30,22:00,地上２階,,◎一般駐車場　有り：５０台,官公庁舎等,34.07079439,135.232308,,
30618,30618,有田川町役場金屋庁舎,有田郡有田川町金屋3,1,和歌山県,有田郡有田川町,金屋3,0737-32-3111,0737-32-3575,8:30,17:00,地上３階,土、日、祝日,◎一般駐車場　有り：２００台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.06434007,135.2541572,,
30619,30619,有田川町金屋文化保健センター,有田郡有田川町金屋7,1,和歌山県,有田郡有田川町,金屋7,,,9:00,22:00,地上３階,,,官公庁舎等,34.06360223,135.2543344,,
30623,30623,有田川町役場清水行政局五郷出張所,有田郡有田川町川合247,1,和歌山県,有田郡有田川町,川合247,0737-22-0254,0737-22-0254,8:30,17:00,地上２階,土、日、祝日,◎一般駐車場　有り：１０台,官公庁舎等,34.05021645,135.3888047,,
30624,30624,有田川町役場清水行政局安諦出張所,有田郡有田川町板尾219-3,1,和歌山県,有田郡有田川町,板尾219-3,0737-26-0001,0737-26-0001,8:30,17:00,地上１階,土、日、祝日,◎一般駐車場　有り：１８台,官公庁舎等,34.11924504,135.4904282,,
30625,30625,美浜町役場,日高郡美浜町和田1138-278,1,和歌山県,日高郡美浜町,和田1138-278,0738-22-4123,0738-23-3523,8:30,17:15,地上３階,土、日、祝日、年末年始,◎一般駐車場　有り：４０台<br>◎障害者用駐車場　有り：１台,官公庁舎等,33.8938134,135.1331814,,
30626,30626,海南市役所,海南市日方1525-6,1,和歌山県,海南市,日方1525-6,073-482-4111,073-482-0099,8:30,17:15,地上６階,土、日、祝日、年末年始,◎一般駐車場　有り：１８台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.15531017,135.2091974,,
30627,30627,海南市野上支所,海南市野上中167-5,1,和歌山県,海南市,野上中167-5,073-487-0056,073-485-2002,8:30,17:15,地上２階,土、日、祝日、年末年始,◎一般駐車場　有り：１０台,官公庁舎等,34.16261629,135.2791086,,
30630,30630,和歌山地方法務局海南出張所,海南市船尾257-7,1,和歌山県,海南市,船尾257-7,073-482-0381,,8:30,17:00,地上２階,,◎一般駐車場　有り：７台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.1585038,135.1988929,,
30631,30631,海南公共職業安定所,海南市船尾186-85,1,和歌山県,海南市,船尾186-85,073-483-8609,073-482-4464,8:00,17:00,地上２階,土、日、祝日,◎一般駐車場　有り：３０台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.15817079,135.2073921,,
30632,30632,美浜町地域福祉センター,日高郡美浜町和田1138-326,1,和歌山県,日高郡美浜町,和田1138-326,0738-23-5393,0738-23-4300,8:30,17:15,地上３階,土、日、祝日（ヘルパーのみ土、日稼動）,,官公庁舎等,33.89381341,135.1341813,,
30634,30634,日高町役場,日高郡日高町高家626,1,和歌山県,日高郡日高町,高家626,0738-63-2051,0738-63-2923,8:30,17:30,地上３階,土、日、祝日、年末年始,◎一般駐車場　有り：２１台　◎障害者用駐車場　有り：１台,官公庁舎等,33.92569879,135.1410971,,
30636,30636,由良町役場,日高郡由良町里1220-1,1,和歌山県,日高郡由良町,里1220-1,0738-65-0200,0738-65-0282,8:30,17:15,地上４階,土、日、祝日,◎障害者用駐車場　有り：２台<br>◎一般駐車場　有り：３４台,官公庁舎等,33.95925066,135.1182097,,
30638,30638,由良町地域福祉センター,日高郡由良町吹井80-88,1,和歌山県,日高郡由良町,吹井80-88,0738-65-3500,0738-65-3502,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：３０台,官公庁舎等,33.9702484,135.1088911,,
30639,30639,日高川町役場,日高郡日高川町土生160,1,和歌山県,日高郡日高川町,土生160,0738-22-1700,0738-22-8779,8:30,17:15,地上３階,土、日、祝日,◎一般駐車場　有り：５０台<br>◎障害者用駐車場　有り：１台,官公庁舎等,33.91178484,135.1859268,,
30640,30640,日高川町役場中津支所,日高郡日高川町高津尾29,1,和歌山県,日高郡日高川町,高津尾29,0738-54-0321,0738-54-0123,8:30,17:15,地上３階,土、日、祝日,◎一般駐車場　有り：８０台<br>◎障害者用駐車場　有り：１台,官公庁舎等,33.96144826,135.2875446,,
30641,30641,日高川町健康管理センター,日高郡日高川町高津尾,1,和歌山県,日高郡日高川町,高津尾,0738-54-0321(中津村役場),,8:30,17:15,地上１階,土、日、祝日,◎一般駐車場　有り：２０台,官公庁舎等,33.96041946,135.2890006,,
30642,30642,日高川町役場美山支所,日高郡日高川町川原河202,1,和歌山県,日高郡日高川町,川原河202,0738-56-0321,0738-56-0443,8:30,17:15,地上３階,土、日,◎一般駐車場　有り：３０台<br>◎障害者用駐車場　有り：１台,官公庁舎等,33.9821675,135.3669927,,
30643,30643,椿山ダム管理事務所,日高郡日高川町初湯川1874,1,和歌山県,日高郡日高川町,初湯川1874,0738-57-0400,0738-57-0454,9:00,17:00,地上２階,土・日・祝祭日,◎一般駐車場　有り：６台,官公庁舎等,33.9587225,135.3926341,,
30644,30644,龍神行政局,田辺市龍神村西376,1,和歌山県,田辺市,龍神村西376,0739-78-0111,0739-78-0116,8:30,17:15,地上３階、地下１階,土、日、祝日、年末年始,◎一般駐車場　有り：５０台<br>◎障害者用駐車場　有り：２台,官公庁舎等,33.89376124,135.4884847,,
30645,30645,印南町役場,日高郡印南町印南2252-1,1,和歌山県,日高郡印南町,印南2252-1,0738-42-0120,0738-42-0662,8:30,17:15,地上３階,土、日、祝日,◎一般駐車場　有り：１００台<br>◎障害者用駐車場　有り：２台,官公庁舎等,33.81817494,135.2179688,,
30647,30647,印南町社会福祉センター,日高郡印南町印南2009-1,1,和歌山県,日高郡印南町,印南2009-1,0738-42-1433,0738-42-1433,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：４０台<br>◎障害者用駐車場　有り：２台,官公庁舎等,33.81810024,135.2178702,,
30648,30648,切目社会教育センター,日高郡印南町西ノ地1285,1,和歌山県,日高郡印南町,西ノ地1285,0738-43-0773,0738-43-1350,8:30,17:15,地上２階,土、日、祝日,◎一般駐車場　有り：５０台,官公庁舎等,33.80115811,135.240369,,
30649,30649,みなべ町役場第２庁舎,日高郡みなべ町谷口299-1,1,和歌山県,日高郡みなべ町,谷口299-1,0739-74-2400,0739-74-2367,8:30,17:15,地上２階,土、日、祝日、年末年始,◎一般駐車場　有り：４台<br>◎障害者用駐車場　有り：１台,官公庁舎等,33.79147993,135.3306923,,
30650,30650,みなべ町役場,日高郡みなべ町字芝742,1,和歌山県,日高郡みなべ町,字芝742,0739-72-2015,0739-72-3893,8:30,17:15,地上３階,土、日、祝日,◎一般駐車場　有り：７５台<br>◎障害者用駐車場　有り：２台,官公庁舎等,33.77241303,135.3212507,,
30651,30651,海南市海南消防署,海南市日方１２９４-１３,1,和歌山県,海南市,日方１２９４-１３,073-482-0119,073-482-0088,0:00,24:00,地上３階,なし,◎一般駐車場　有り：４台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.15653207,135.2050867,,
30652,30652,海南市海南保健福祉センター,海南市日方１５１９の１０,1,和歌山県,海南市,日方１５１９の１０,未定,未定,8:30,21:30,地上４階,未定,◎障害者用駐車場　有り：２台,官公庁舎等,34.15519914,135.210864,,
30653,30653,和歌山県海南警察署藤白駐在所,海南市藤白169番地,1,和歌山県,海南市,藤白169番地,073-482-0110,なし,0:00,24:00,地上１階,なし,◎一般駐車場　有り<br>◎障害者用駐車場　有り,官公庁舎等,34.14670037,135.2104196,,
30654,30654,和歌山県海南警察署,海南市日方1294-24,1,和歌山県,海南市,日方1294-24,073-482-0110,,0:00,24:00,地上３階,なし,◎一般駐車場　有り：１５台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.156296,135.2048596,,
30655,30655,橋本市役所,橋本市東家1-1-1,1,和歌山県,橋本市,東家1-1-1,0736-33-1111,0736-33-1665,8:30,17:15,地上３階,土、日、祝日,◎一般駐車場　有り：６５台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.31465798,135.6053264,,
30660,30660,社会福祉センター（はあと館）,日高郡みなべ町芝447-2,1,和歌山県,日高郡みなべ町,芝447-2,0739-72-5252,0739-72-5252,8:30,17:15,地上３階,土、日、祝日、年末年始,◎一般駐車場　有り：１４台,官公庁舎等,33.76610818,135.3236118,,
30661,30661,青少年センター（住民会館）,日高郡みなべ町芝265-1,1,和歌山県,日高郡みなべ町,芝265-1,0739-72-4141,0739-72-4187,8:30,17:15,地上２階,土、日、祝日、年末年始,◎一般駐車場　有り：６台,官公庁舎等,33.76863568,135.3258337,,
30663,30663,橋本市社会福祉センター,橋本市御幸辻787-2,1,和歌山県,橋本市,御幸辻787-2,0736-33-2294,0736-33-2294,8:30,17:00,地上２階,土、日、祝日,◎一般駐車場　有り：６０台,官公庁舎等,34.34093255,135.5966878,,
30664,30664,橋本地方合同庁舎,橋本市東家５丁目2-2,1,和歌山県,橋本市,東家５丁目2-2,0736-32-0206,0736-32-2448,8:30,17:15,地上３階,土、日、祝日、12/29〜1/3,◎一般駐車場　有り：２３台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.31426922,135.6084372,,
30665,30665,伊都総合庁舎,橋本市市脇4-5-8,1,和歌山県,橋本市,市脇4-5-8,0736-34-1700,,9:00,17:45,地上３階,土、日、祝日、12/29〜1/3,◎一般駐車場　有り：１２０台<br>◎障害者用駐車場　有り：５台,官公庁舎等,34.31176932,135.6009102,,
30666,30666,橋本警察署,橋本市市脇4-2-2,1,和歌山県,橋本市,市脇4-2-2,0736-33-0110,,0:00,24:00,地上３階,なし,◎一般駐車場　有り：４９台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.3127692,135.6012712,,
30667,30667,橋本簡易裁判所,橋本市東家5-2-4,1,和歌山県,橋本市,東家5-2-4,0736-32-0314,0736-32-0341,8:30,17:00,地上２階,土、日、祝日、12/29〜1/3,◎一般駐車場　有り：１４台<br>◎障害者用駐車場　有り：１台,官公庁舎等,34.31435263,135.6088816,,
30668,30668,有田市役所,有田市箕島50,1,和歌山県,有田市,箕島50,0737-83-1111,0737-82-1725,8:30,17:15,地上５階,土、日、祝日,◎一般駐車場　有り：３１台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.0832341,135.1277069,,
30669,30669,有田市文化福祉センター,有田市箕島27,1,和歌山県,有田市,箕島27,0737-82-3221,0737-82-3311,8:30,22:00,地上５階,火、水曜,◎一般駐車場　有り：３６台<br>◎障害者用駐車場　有り：２台,官公庁舎等,34.0835673,135.1242907,,
